seq_id	label
U00096.2|slice_1451000_1453000	0
U00096.2|slice_1452000_1454000	0
U00096.2|slice_1453000_1455000	0
U00096.2|slice_1454000_1456000	0
U00096.2|slice_1455000_1457000	0
U00096.2|slice_1456000_1458000	0
U00096.2|slice_1457000_1459000	0
U00096.2|slice_1458000_1460000	0
U00096.2|slice_1459000_1461000	0
U00096.2|slice_1460000_1462000	0
U00096.2|slice_1461000_1463000	0
U00096.2|slice_1462000_1464000	0
U00096.2|slice_1463000_1465000	0
U00096.2|slice_1464000_1466000	0
U00096.2|slice_1465000_1467000	0
U00096.2|slice_1466000_1468000	0
U00096.2|slice_1467000_1469000	0
U00096.2|slice_1468000_1470000	0
U00096.2|slice_1469000_1471000	0
U00096.2|slice_1470000_1472000	0
U00096.2|slice_1471000_1473000	0
U00096.2|slice_1472000_1474000	0
U00096.2|slice_1473000_1475000	0
U00096.2|slice_1474000_1476000	0
U00096.2|slice_1475000_1477000	0
U00096.2|slice_1476000_1478000	0
U00096.2|slice_1477000_1479000	0
U00096.2|slice_1478000_1480000	0
U00096.2|slice_1479000_1481000	0
U00096.2|slice_1480000_1482000	0
U00096.2|slice_1481000_1483000	0
U00096.2|slice_1482000_1484000	0
U00096.2|slice_1483000_1485000	0
U00096.2|slice_1484000_1486000	0
U00096.2|slice_1485000_1487000	0
U00096.2|slice_1486000_1488000	0
U00096.2|slice_1487000_1489000	0
U00096.2|slice_1488000_1490000	0
U00096.2|slice_1489000_1491000	0
U00096.2|slice_1490000_1492000	0
U00096.2|slice_1491000_1493000	0
U00096.2|slice_1492000_1494000	0
U00096.2|slice_1493000_1495000	0
U00096.2|slice_1494000_1496000	0
U00096.2|slice_1495000_1497000	0
U00096.2|slice_1496000_1498000	0
U00096.2|slice_1497000_1499000	0
U00096.2|slice_1498000_1500000	0
U00096.2|slice_1499000_1501000	0
U00096.2|slice_1500000_1502000	0
U00096.2|slice_1501000_1503000	0
U00096.2|slice_1502000_1504000	0
U00096.2|slice_1503000_1505000	0
U00096.2|slice_1504000_1506000	0
U00096.2|slice_1505000_1507000	0
U00096.2|slice_1506000_1508000	0
U00096.2|slice_1507000_1509000	0
U00096.2|slice_1508000_1510000	0
U00096.2|slice_1509000_1511000	0
U00096.2|slice_1510000_1512000	0
U00096.2|slice_1511000_1513000	0
U00096.2|slice_1512000_1514000	0
U00096.2|slice_1513000_1515000	0
U00096.2|slice_1514000_1516000	0
U00096.2|slice_1515000_1517000	0
U00096.2|slice_1516000_1518000	0
U00096.2|slice_1517000_1519000	0
U00096.2|slice_1518000_1520000	0
U00096.2|slice_1519000_1521000	0
U00096.2|slice_1520000_1522000	0
U00096.2|slice_1521000_1523000	0
U00096.2|slice_1522000_1524000	0
U00096.2|slice_1523000_1525000	0
U00096.2|slice_1524000_1526000	0
U00096.2|slice_1525000_1527000	0
U00096.2|slice_1526000_1528000	0
U00096.2|slice_1527000_1529000	0
U00096.2|slice_1528000_1530000	0
U00096.2|slice_1529000_1531000	0
U00096.2|slice_1530000_1532000	0
U00096.2|slice_1531000_1533000	0
U00096.2|slice_1532000_1534000	0
U00096.2|slice_1533000_1535000	0
U00096.2|slice_1534000_1536000	0
U00096.2|slice_1535000_1537000	0
U00096.2|slice_1536000_1538000	0
U00096.2|slice_1537000_1539000	0
U00096.2|slice_1538000_1540000	0
U00096.2|slice_1539000_1541000	0
U00096.2|slice_1540000_1542000	0
U00096.2|slice_1541000_1543000	0
U00096.2|slice_1542000_1544000	0
U00096.2|slice_1543000_1545000	0
U00096.2|slice_1544000_1546000	0
U00096.2|slice_1545000_1547000	0
U00096.2|slice_1546000_1548000	0
U00096.2|slice_1547000_1549000	0
U00096.2|slice_1548000_1550000	0
U00096.2|slice_1549000_1551000	0
U00096.2|slice_1550000_1552000	0
U00096.2|slice_1551000_1553000	0
U00096.2|slice_1552000_1554000	0
U00096.2|slice_1553000_1555000	0
U00096.2|slice_1554000_1556000	0
U00096.2|slice_1555000_1557000	0
U00096.2|slice_1556000_1558000	0
U00096.2|slice_1557000_1559000	0
U00096.2|slice_1558000_1560000	0
U00096.2|slice_1559000_1561000	0
U00096.2|slice_1560000_1562000	0
U00096.2|slice_1561000_1563000	0
U00096.2|slice_1562000_1564000	0
U00096.2|slice_1563000_1565000	0
U00096.2|slice_1564000_1566000	0
U00096.2|slice_1565000_1567000	0
U00096.2|slice_1566000_1568000	0
U00096.2|slice_1567000_1569000	0
U00096.2|slice_1568000_1570000	0
U00096.2|slice_1569000_1571000	0
U00096.2|slice_1570000_1572000	0
U00096.2|slice_1571000_1573000	0
U00096.2|slice_1572000_1574000	0
U00096.2|slice_1573000_1575000	0
U00096.2|slice_1574000_1576000	0
U00096.2|slice_1575000_1577000	0
U00096.2|slice_1576000_1578000	0
U00096.2|slice_1577000_1579000	0
U00096.2|slice_1578000_1580000	0
U00096.2|slice_1579000_1581000	0
U00096.2|slice_1580000_1582000	0
U00096.2|slice_1581000_1583000	0
U00096.2|slice_1582000_1584000	0
U00096.2|slice_1583000_1585000	0
U00096.2|slice_1584000_1586000	0
U00096.2|slice_1585000_1587000	0
U00096.2|slice_1586000_1588000	0
U00096.2|slice_1587000_1589000	0
U00096.2|slice_1588000_1590000	0
U00096.2|slice_1589000_1591000	0
U00096.2|slice_1590000_1592000	0
U00096.2|slice_1591000_1593000	0
U00096.2|slice_1592000_1594000	0
U00096.2|slice_1593000_1595000	0
U00096.2|slice_1594000_1596000	0
U00096.2|slice_1595000_1597000	0
U00096.2|slice_1596000_1598000	0
U00096.2|slice_1597000_1599000	0
U00096.2|slice_1598000_1600000	0
U00096.2|slice_1599000_1601000	0
U00096.2|slice_1600000_1602000	0
U00096.2|slice_1601000_1603000	0
U00096.2|slice_1602000_1604000	0
U00096.2|slice_1603000_1605000	0
U00096.2|slice_1604000_1606000	0
U00096.2|slice_1605000_1607000	0
U00096.2|slice_1606000_1608000	0
U00096.2|slice_1607000_1609000	0
U00096.2|slice_1608000_1610000	0
U00096.2|slice_1609000_1611000	0
U00096.2|slice_1610000_1612000	0
U00096.2|slice_1611000_1613000	0
U00096.2|slice_1612000_1614000	0
U00096.2|slice_1613000_1615000	0
U00096.2|slice_1614000_1616000	0
U00096.2|slice_1615000_1617000	0
U00096.2|slice_1616000_1618000	0
U00096.2|slice_1617000_1619000	0
U00096.2|slice_1618000_1620000	0
U00096.2|slice_1619000_1621000	0
U00096.2|slice_1620000_1622000	0
U00096.2|slice_1621000_1623000	0
U00096.2|slice_1622000_1624000	0
U00096.2|slice_1623000_1625000	0
U00096.2|slice_1624000_1626000	0
U00096.2|slice_1625000_1627000	0
U00096.2|slice_1626000_1628000	0
U00096.2|slice_1627000_1629000	0
U00096.2|slice_1628000_1630000	0
U00096.2|slice_1629000_1631000	0
U00096.2|slice_1630000_1632000	0
U00096.2|slice_1631000_1633000	0
U00096.2|slice_1632000_1634000	0
U00096.2|slice_1633000_1635000	0
U00096.2|slice_1634000_1636000	0
U00096.2|slice_1635000_1637000	0
U00096.2|slice_1636000_1638000	0
U00096.2|slice_1637000_1639000	0
U00096.2|slice_1638000_1640000	0
U00096.2|slice_1639000_1641000	0
U00096.2|slice_1640000_1642000	0
U00096.2|slice_1641000_1643000	0
U00096.2|slice_1642000_1644000	0
U00096.2|slice_1643000_1645000	0
U00096.2|slice_1644000_1646000	0
U00096.2|slice_1645000_1647000	0
U00096.2|slice_1646000_1648000	0
U00096.2|slice_1647000_1649000	0
U00096.2|slice_1648000_1650000	0
U00096.2|slice_1649000_1651000	0
U00096.2|slice_1650000_1652000	0
U00096.2|slice_1651000_1653000	0
U00096.2|slice_1652000_1654000	0
U00096.2|slice_1653000_1655000	0
U00096.2|slice_1654000_1656000	0
U00096.2|slice_1655000_1657000	0
U00096.2|slice_1656000_1658000	0
U00096.2|slice_1657000_1659000	0
U00096.2|slice_1658000_1660000	0
U00096.2|slice_1659000_1661000	0
U00096.2|slice_1660000_1662000	0
U00096.2|slice_1661000_1663000	0
U00096.2|slice_1662000_1664000	0
U00096.2|slice_1663000_1665000	0
U00096.2|slice_1664000_1666000	0
U00096.2|slice_1665000_1667000	0
U00096.2|slice_1666000_1668000	0
U00096.2|slice_1667000_1669000	0
U00096.2|slice_1668000_1670000	0
U00096.2|slice_1669000_1671000	0
U00096.2|slice_1670000_1672000	0
U00096.2|slice_1671000_1673000	0
U00096.2|slice_1672000_1674000	0
U00096.2|slice_1673000_1675000	0
U00096.2|slice_1674000_1676000	0
U00096.2|slice_1675000_1677000	0
U00096.2|slice_1676000_1678000	0
U00096.2|slice_1677000_1679000	0
U00096.2|slice_1678000_1680000	0
U00096.2|slice_1679000_1681000	0
U00096.2|slice_1680000_1682000	0
U00096.2|slice_1681000_1683000	0
U00096.2|slice_1682000_1684000	0
U00096.2|slice_1683000_1685000	0
U00096.2|slice_1684000_1686000	0
U00096.2|slice_1685000_1687000	0
U00096.2|slice_1686000_1688000	0
U00096.2|slice_1687000_1689000	0
U00096.2|slice_1688000_1690000	0
U00096.2|slice_1689000_1691000	0
U00096.2|slice_1690000_1692000	0
U00096.2|slice_1691000_1693000	0
U00096.2|slice_1692000_1694000	0
U00096.2|slice_1693000_1695000	0
U00096.2|slice_1694000_1696000	0
U00096.2|slice_1695000_1697000	0
U00096.2|slice_1696000_1698000	0
U00096.2|slice_1697000_1699000	0
U00096.2|slice_1698000_1700000	0
U00096.2|slice_1699000_1701000	0
U00096.2|slice_1700000_1702000	0
U00096.2|slice_1701000_1703000	0
U00096.2|slice_1702000_1704000	0
U00096.2|slice_1703000_1705000	0
U00096.2|slice_1704000_1706000	0
U00096.2|slice_1705000_1707000	0
U00096.2|slice_1706000_1708000	0
U00096.2|slice_1707000_1709000	0
U00096.2|slice_1708000_1710000	0
U00096.2|slice_1709000_1711000	0
U00096.2|slice_1710000_1712000	0
U00096.2|slice_1711000_1713000	0
U00096.2|slice_1712000_1714000	0
U00096.2|slice_1713000_1715000	0
U00096.2|slice_1714000_1716000	0
U00096.2|slice_1715000_1717000	0
U00096.2|slice_1716000_1718000	0
U00096.2|slice_1717000_1719000	0
U00096.2|slice_1718000_1720000	0
U00096.2|slice_1719000_1721000	0
U00096.2|slice_1720000_1722000	0
U00096.2|slice_1721000_1723000	0
U00096.2|slice_1722000_1724000	0
U00096.2|slice_1723000_1725000	0
U00096.2|slice_1724000_1726000	0
U00096.2|slice_1725000_1727000	0
U00096.2|slice_1726000_1728000	0
U00096.2|slice_1727000_1729000	0
U00096.2|slice_1728000_1730000	0
U00096.2|slice_1729000_1731000	0
U00096.2|slice_1730000_1732000	0
U00096.2|slice_1731000_1733000	0
U00096.2|slice_1732000_1734000	0
U00096.2|slice_1733000_1735000	0
U00096.2|slice_1734000_1736000	0
U00096.2|slice_1735000_1737000	0
U00096.2|slice_1736000_1738000	0
U00096.2|slice_1737000_1739000	0
U00096.2|slice_1738000_1740000	0
U00096.2|slice_1739000_1741000	0
U00096.2|slice_1740000_1742000	0
U00096.2|slice_1741000_1743000	0
U00096.2|slice_1742000_1744000	0
U00096.2|slice_1743000_1745000	0
U00096.2|slice_1744000_1746000	0
U00096.2|slice_1745000_1747000	0
U00096.2|slice_1746000_1748000	0
U00096.2|slice_1747000_1749000	0
U00096.2|slice_1748000_1750000	0
U00096.2|slice_1749000_1751000	0
U00096.2|slice_1750000_1752000	0
U00096.2|slice_1751000_1753000	0
U00096.2|slice_1752000_1754000	0
U00096.2|slice_1753000_1755000	0
U00096.2|slice_1754000_1756000	0
U00096.2|slice_1755000_1757000	0
U00096.2|slice_1756000_1758000	0
U00096.2|slice_1757000_1759000	0
U00096.2|slice_1758000_1760000	0
U00096.2|slice_1759000_1761000	0
U00096.2|slice_1760000_1762000	0
U00096.2|slice_1761000_1763000	0
U00096.2|slice_1762000_1764000	0
U00096.2|slice_1763000_1765000	0
U00096.2|slice_1764000_1766000	0
U00096.2|slice_1765000_1767000	0
U00096.2|slice_1766000_1768000	0
U00096.2|slice_1767000_1769000	0
U00096.2|slice_1768000_1770000	0
U00096.2|slice_1769000_1771000	0
U00096.2|slice_1770000_1772000	0
U00096.2|slice_1771000_1773000	0
U00096.2|slice_1772000_1774000	0
U00096.2|slice_1773000_1775000	0
U00096.2|slice_1774000_1776000	0
U00096.2|slice_1775000_1777000	0
U00096.2|slice_1776000_1778000	0
U00096.2|slice_1777000_1779000	0
U00096.2|slice_1778000_1780000	0
U00096.2|slice_1779000_1781000	0
U00096.2|slice_1780000_1782000	0
U00096.2|slice_1781000_1783000	0
U00096.2|slice_1782000_1784000	0
U00096.2|slice_1783000_1785000	0
U00096.2|slice_1784000_1786000	0
U00096.2|slice_1785000_1787000	0
U00096.2|slice_1786000_1788000	0
U00096.2|slice_1787000_1789000	0
U00096.2|slice_1788000_1790000	0
U00096.2|slice_1789000_1791000	0
U00096.2|slice_1790000_1792000	0
U00096.2|slice_1791000_1793000	0
U00096.2|slice_1792000_1794000	0
U00096.2|slice_1793000_1795000	0
U00096.2|slice_1794000_1796000	0
U00096.2|slice_1795000_1797000	0
U00096.2|slice_1796000_1798000	0
U00096.2|slice_1797000_1799000	0
U00096.2|slice_1798000_1800000	0
U00096.2|slice_1799000_1801000	0
U00096.2|slice_1800000_1802000	0
U00096.2|slice_1801000_1803000	0
U00096.2|slice_1802000_1804000	0
U00096.2|slice_1803000_1805000	0
U00096.2|slice_1804000_1806000	0
U00096.2|slice_1805000_1807000	0
U00096.2|slice_1806000_1808000	0
U00096.2|slice_1807000_1809000	0
U00096.2|slice_1808000_1810000	0
U00096.2|slice_1809000_1811000	0
U00096.2|slice_1810000_1812000	0
U00096.2|slice_1811000_1813000	0
U00096.2|slice_1812000_1814000	0
U00096.2|slice_1813000_1815000	0
U00096.2|slice_1814000_1816000	0
U00096.2|slice_1815000_1817000	0
U00096.2|slice_1816000_1818000	0
U00096.2|slice_1817000_1819000	0
U00096.2|slice_1818000_1820000	0
U00096.2|slice_1819000_1821000	0
U00096.2|slice_1820000_1822000	0
U00096.2|slice_1821000_1823000	0
U00096.2|slice_1822000_1824000	0
U00096.2|slice_1823000_1825000	0
U00096.2|slice_1824000_1826000	0
U00096.2|slice_1825000_1827000	0
U00096.2|slice_1826000_1828000	0
U00096.2|slice_1827000_1829000	0
U00096.2|slice_1828000_1830000	0
U00096.2|slice_1829000_1831000	0
U00096.2|slice_1830000_1832000	0
U00096.2|slice_1831000_1833000	0
U00096.2|slice_1832000_1834000	0
U00096.2|slice_1833000_1835000	0
U00096.2|slice_1834000_1836000	0
U00096.2|slice_1835000_1837000	0
U00096.2|slice_1836000_1838000	0
U00096.2|slice_1837000_1839000	0
U00096.2|slice_1838000_1840000	0
U00096.2|slice_1839000_1841000	0
U00096.2|slice_1840000_1842000	0
U00096.2|slice_1841000_1843000	0
U00096.2|slice_1842000_1844000	0
U00096.2|slice_1843000_1845000	0
U00096.2|slice_1844000_1846000	0
U00096.2|slice_1845000_1847000	0
U00096.2|slice_1846000_1848000	0
U00096.2|slice_1847000_1849000	0
U00096.2|slice_1848000_1850000	0
U00096.2|slice_1849000_1851000	0
U00096.2|slice_1850000_1852000	0
U00096.2|slice_1851000_1853000	0
U00096.2|slice_1852000_1854000	0
U00096.2|slice_1853000_1855000	0
U00096.2|slice_1854000_1856000	0
U00096.2|slice_1855000_1857000	0
U00096.2|slice_1856000_1858000	0
U00096.2|slice_1857000_1859000	0
U00096.2|slice_1858000_1860000	0
U00096.2|slice_1859000_1861000	0
U00096.2|slice_1860000_1862000	0
U00096.2|slice_1861000_1863000	0
U00096.2|slice_1862000_1864000	0
U00096.2|slice_1863000_1865000	0
U00096.2|slice_1864000_1866000	0
U00096.2|slice_1865000_1867000	0
U00096.2|slice_1866000_1868000	0
U00096.2|slice_1867000_1869000	0
U00096.2|slice_1868000_1870000	0
U00096.2|slice_1869000_1871000	0
U00096.2|slice_1870000_1872000	0
U00096.2|slice_1871000_1873000	0
U00096.2|slice_1872000_1874000	0
U00096.2|slice_1873000_1875000	0
U00096.2|slice_1874000_1876000	0
U00096.2|slice_1875000_1877000	0
U00096.2|slice_1876000_1878000	0
U00096.2|slice_1877000_1879000	0
U00096.2|slice_1878000_1880000	0
U00096.2|slice_1879000_1881000	0
U00096.2|slice_1880000_1882000	0
U00096.2|slice_1881000_1883000	0
U00096.2|slice_1882000_1884000	0
U00096.2|slice_1883000_1885000	0
U00096.2|slice_1884000_1886000	0
U00096.2|slice_1885000_1887000	0
U00096.2|slice_1886000_1888000	0
U00096.2|slice_1887000_1889000	0
U00096.2|slice_1888000_1890000	0
U00096.2|slice_1889000_1891000	0
U00096.2|slice_1890000_1892000	0
U00096.2|slice_1891000_1893000	0
U00096.2|slice_1892000_1894000	0
U00096.2|slice_1893000_1895000	0
U00096.2|slice_1894000_1896000	0
U00096.2|slice_1895000_1897000	0
U00096.2|slice_1896000_1898000	0
U00096.2|slice_1897000_1899000	0
U00096.2|slice_1898000_1900000	0
U00096.2|slice_1899000_1901000	0
U00096.2|slice_1900000_1902000	0
U00096.2|slice_1901000_1903000	0
U00096.2|slice_1902000_1904000	0
U00096.2|slice_1903000_1905000	0
U00096.2|slice_1904000_1906000	0
U00096.2|slice_1905000_1907000	0
U00096.2|slice_1906000_1908000	0
U00096.2|slice_1907000_1909000	0
U00096.2|slice_1908000_1910000	0
U00096.2|slice_1909000_1911000	0
U00096.2|slice_1910000_1912000	0
U00096.2|slice_1911000_1913000	0
U00096.2|slice_1912000_1914000	0
U00096.2|slice_1913000_1915000	0
U00096.2|slice_1914000_1916000	0
U00096.2|slice_1915000_1917000	0
U00096.2|slice_1916000_1918000	0
U00096.2|slice_1917000_1919000	0
U00096.2|slice_1918000_1920000	0
U00096.2|slice_1919000_1921000	0
U00096.2|slice_1920000_1922000	0
U00096.2|slice_1921000_1923000	0
U00096.2|slice_1922000_1924000	0
U00096.2|slice_1923000_1925000	0
U00096.2|slice_1924000_1926000	0
U00096.2|slice_1925000_1927000	0
U00096.2|slice_1926000_1928000	0
U00096.2|slice_1927000_1929000	0
U00096.2|slice_1928000_1930000	0
U00096.2|slice_1929000_1931000	0
U00096.2|slice_1930000_1932000	0
U00096.2|slice_1931000_1933000	0
U00096.2|slice_1932000_1934000	0
U00096.2|slice_1933000_1935000	0
U00096.2|slice_1934000_1936000	0
U00096.2|slice_1935000_1937000	0
U00096.2|slice_1936000_1938000	0
U00096.2|slice_1937000_1939000	0
U00096.2|slice_1938000_1940000	0
U00096.2|slice_1939000_1941000	0
U00096.2|slice_1940000_1942000	0
U00096.2|slice_1941000_1943000	0
U00096.2|slice_1942000_1944000	0
U00096.2|slice_1943000_1945000	0
U00096.2|slice_1944000_1946000	0
U00096.2|slice_1945000_1947000	0
U00096.2|slice_1946000_1948000	0
U00096.2|slice_1947000_1949000	0
U00096.2|slice_1948000_1950000	0
U00096.2|slice_1949000_1951000	0
U00096.2|slice_1950000_1952000	0
U00096.2|slice_1951000_1953000	0
U00096.2|slice_1952000_1954000	0
U00096.2|slice_1953000_1955000	0
U00096.2|slice_1954000_1956000	0
U00096.2|slice_1955000_1957000	0
U00096.2|slice_1956000_1958000	0
U00096.2|slice_1957000_1959000	0
U00096.2|slice_1958000_1960000	0
U00096.2|slice_1959000_1961000	0
U00096.2|slice_1960000_1962000	0
U00096.2|slice_1961000_1963000	0
U00096.2|slice_1962000_1964000	0
U00096.2|slice_1963000_1965000	0
U00096.2|slice_1964000_1966000	0
U00096.2|slice_1965000_1967000	0
U00096.2|slice_1966000_1968000	0
U00096.2|slice_1967000_1969000	0
U00096.2|slice_1968000_1970000	0
U00096.2|slice_1969000_1971000	0
U00096.2|slice_1970000_1972000	0
U00096.2|slice_1971000_1973000	0
U00096.2|slice_1972000_1974000	0
U00096.2|slice_1973000_1975000	0
U00096.2|slice_1974000_1976000	0
U00096.2|slice_1975000_1977000	0
U00096.2|slice_1976000_1978000	0
U00096.2|slice_1977000_1979000	0
U00096.2|slice_1978000_1980000	0
U00096.2|slice_1979000_1981000	0
U00096.2|slice_1980000_1982000	0
U00096.2|slice_1981000_1983000	0
U00096.2|slice_1982000_1984000	0
U00096.2|slice_1983000_1985000	0
U00096.2|slice_1984000_1986000	0
U00096.2|slice_1985000_1987000	0
U00096.2|slice_1986000_1988000	0
U00096.2|slice_1987000_1989000	0
U00096.2|slice_1988000_1990000	0
U00096.2|slice_1989000_1991000	0
U00096.2|slice_1990000_1992000	0
U00096.2|slice_1991000_1993000	0
U00096.2|slice_1992000_1994000	0
U00096.2|slice_1993000_1995000	0
U00096.2|slice_1994000_1996000	0
U00096.2|slice_1995000_1997000	0
U00096.2|slice_1996000_1998000	0
U00096.2|slice_1997000_1999000	0
U00096.2|slice_1998000_2000000	0
U00096.2|slice_1999000_2001000	0
U00096.2|slice_2000000_2002000	0
U00096.2|slice_2001000_2003000	0
U00096.2|slice_2002000_2004000	0
U00096.2|slice_2003000_2005000	0
U00096.2|slice_2004000_2006000	0
U00096.2|slice_2005000_2007000	0
U00096.2|slice_2006000_2008000	0
U00096.2|slice_2007000_2009000	0
U00096.2|slice_2008000_2010000	0
U00096.2|slice_2009000_2011000	0
U00096.2|slice_2010000_2012000	0
U00096.2|slice_2011000_2013000	0
U00096.2|slice_2012000_2014000	0
U00096.2|slice_2013000_2015000	0
U00096.2|slice_2014000_2016000	0
U00096.2|slice_2015000_2017000	0
U00096.2|slice_2016000_2018000	0
U00096.2|slice_2017000_2019000	0
U00096.2|slice_2018000_2020000	0
U00096.2|slice_2019000_2021000	0
U00096.2|slice_2020000_2022000	0
U00096.2|slice_2021000_2023000	0
U00096.2|slice_2022000_2024000	0
U00096.2|slice_2023000_2025000	0
U00096.2|slice_2024000_2026000	0
U00096.2|slice_2025000_2027000	0
U00096.2|slice_2026000_2028000	0
U00096.2|slice_2027000_2029000	0
U00096.2|slice_2028000_2030000	0
U00096.2|slice_2029000_2031000	0
U00096.2|slice_2030000_2032000	0
U00096.2|slice_2031000_2033000	0
U00096.2|slice_2032000_2034000	0
U00096.2|slice_2033000_2035000	0
U00096.2|slice_2034000_2036000	0
U00096.2|slice_2035000_2037000	0
U00096.2|slice_2036000_2038000	0
U00096.2|slice_2037000_2039000	0
U00096.2|slice_2038000_2040000	0
U00096.2|slice_2039000_2041000	0
U00096.2|slice_2040000_2042000	0
U00096.2|slice_2041000_2043000	0
U00096.2|slice_2042000_2044000	0
U00096.2|slice_2043000_2045000	0
U00096.2|slice_2044000_2046000	0
U00096.2|slice_2045000_2047000	0
U00096.2|slice_2046000_2048000	0
U00096.2|slice_2047000_2049000	0
U00096.2|slice_2048000_2050000	0
U00096.2|slice_2049000_2051000	0
U00096.2|slice_2050000_2052000	0
U00096.2|slice_2051000_2053000	0
U00096.2|slice_2052000_2054000	0
U00096.2|slice_2053000_2055000	0
U00096.2|slice_2054000_2056000	0
U00096.2|slice_2055000_2057000	0
U00096.2|slice_2056000_2058000	0
U00096.2|slice_2057000_2059000	0
U00096.2|slice_2058000_2060000	0
U00096.2|slice_2059000_2061000	0
U00096.2|slice_2060000_2062000	0
U00096.2|slice_2061000_2063000	0
U00096.2|slice_2062000_2064000	0
U00096.2|slice_2063000_2065000	0
U00096.2|slice_2064000_2066000	0
U00096.2|slice_2065000_2067000	0
U00096.2|slice_2066000_2068000	0
U00096.2|slice_2067000_2069000	0
U00096.2|slice_2068000_2070000	0
U00096.2|slice_2069000_2071000	0
U00096.2|slice_2070000_2072000	0
U00096.2|slice_2071000_2073000	0
U00096.2|slice_2072000_2074000	0
U00096.2|slice_2073000_2075000	0
U00096.2|slice_2074000_2076000	0
U00096.2|slice_2075000_2077000	0
U00096.2|slice_2076000_2078000	0
U00096.2|slice_2077000_2079000	0
U00096.2|slice_2078000_2080000	0
U00096.2|slice_2079000_2081000	0
U00096.2|slice_2080000_2082000	0
U00096.2|slice_2081000_2083000	0
U00096.2|slice_2082000_2084000	0
U00096.2|slice_2083000_2085000	0
U00096.2|slice_2084000_2086000	0
U00096.2|slice_2085000_2087000	0
U00096.2|slice_2086000_2088000	0
U00096.2|slice_2087000_2089000	0
U00096.2|slice_2088000_2090000	0
U00096.2|slice_2089000_2091000	0
U00096.2|slice_2090000_2092000	0
U00096.2|slice_2091000_2093000	0
U00096.2|slice_2092000_2094000	0
U00096.2|slice_2093000_2095000	0
U00096.2|slice_2094000_2096000	0
U00096.2|slice_2095000_2097000	0
U00096.2|slice_2096000_2098000	0
U00096.2|slice_2097000_2099000	0
U00096.2|slice_2098000_2100000	0
U00096.2|slice_2099000_2101000	0
U00096.2|slice_2100000_2102000	0
U00096.2|slice_2101000_2103000	0
U00096.2|slice_2102000_2104000	0
U00096.2|slice_2103000_2105000	0
U00096.2|slice_2104000_2106000	0
U00096.2|slice_2105000_2107000	0
U00096.2|slice_2106000_2108000	0
U00096.2|slice_2107000_2109000	0
U00096.2|slice_2108000_2110000	0
U00096.2|slice_2109000_2111000	0
U00096.2|slice_2110000_2112000	0
U00096.2|slice_2111000_2113000	0
U00096.2|slice_2112000_2114000	0
U00096.2|slice_2113000_2115000	0
U00096.2|slice_2114000_2116000	0
U00096.2|slice_2115000_2117000	0
U00096.2|slice_2116000_2118000	0
U00096.2|slice_2117000_2119000	0
U00096.2|slice_2118000_2120000	0
U00096.2|slice_2119000_2121000	0
U00096.2|slice_2120000_2122000	0
U00096.2|slice_2121000_2123000	0
U00096.2|slice_2122000_2124000	0
U00096.2|slice_2123000_2125000	0
U00096.2|slice_2124000_2126000	0
U00096.2|slice_2125000_2127000	0
U00096.2|slice_2126000_2128000	0
U00096.2|slice_2127000_2129000	0
U00096.2|slice_2128000_2130000	0
U00096.2|slice_2129000_2131000	0
U00096.2|slice_2130000_2132000	0
U00096.2|slice_2131000_2133000	0
U00096.2|slice_2132000_2134000	0
U00096.2|slice_2133000_2135000	0
U00096.2|slice_2134000_2136000	0
U00096.2|slice_2135000_2137000	0
U00096.2|slice_2136000_2138000	0
U00096.2|slice_2137000_2139000	0
U00096.2|slice_2138000_2140000	0
U00096.2|slice_2139000_2141000	0
U00096.2|slice_2140000_2142000	0
U00096.2|slice_2141000_2143000	0
U00096.2|slice_2142000_2144000	0
U00096.2|slice_2143000_2145000	0
U00096.2|slice_2144000_2146000	0
U00096.2|slice_2145000_2147000	0
U00096.2|slice_2146000_2148000	0
U00096.2|slice_2147000_2149000	0
U00096.2|slice_2148000_2150000	0
U00096.2|slice_2149000_2151000	0
U00096.2|slice_2150000_2152000	0
U00096.2|slice_2151000_2153000	0
U00096.2|slice_2152000_2154000	0
U00096.2|slice_2153000_2155000	0
U00096.2|slice_2154000_2156000	0
U00096.2|slice_2155000_2157000	0
U00096.2|slice_2156000_2158000	0
U00096.2|slice_2157000_2159000	0
U00096.2|slice_2158000_2160000	0
U00096.2|slice_2159000_2161000	0
U00096.2|slice_2160000_2162000	0
U00096.2|slice_2161000_2163000	0
U00096.2|slice_2162000_2164000	0
U00096.2|slice_2163000_2165000	0
U00096.2|slice_2164000_2166000	0
U00096.2|slice_2165000_2167000	0
U00096.2|slice_2166000_2168000	0
U00096.2|slice_2167000_2169000	0
U00096.2|slice_2168000_2170000	0
U00096.2|slice_2169000_2171000	0
U00096.2|slice_2170000_2172000	0
U00096.2|slice_2171000_2173000	0
U00096.2|slice_2172000_2174000	0
U00096.2|slice_2173000_2175000	0
U00096.2|slice_2174000_2176000	0
U00096.2|slice_2175000_2177000	0
U00096.2|slice_2176000_2178000	0
U00096.2|slice_2177000_2179000	0
U00096.2|slice_2178000_2180000	0
U00096.2|slice_2179000_2181000	0
U00096.2|slice_2180000_2182000	0
U00096.2|slice_2181000_2183000	0
U00096.2|slice_2182000_2184000	0
U00096.2|slice_2183000_2185000	0
U00096.2|slice_2184000_2186000	0
U00096.2|slice_2185000_2187000	0
U00096.2|slice_2186000_2188000	0
